latitude,longitude,weighted_velocity,mean_incidence_angle,mean_track_angle
65.405,-16.50000000000014,8.100348669660413,41.848089887640455,349.40910112359546
65.405,-16.49500000000014,8.612529595699224,41.860338983050845,349.4100000000001
65.405,-16.49000000000014,8.748035549240335,41.8729411764706,349.41720588235285
65.405,-16.48500000000014,8.996317960993895,41.885747126436776,349.4199999999999
65.405,-16.480000000000143,9.106035518617894,41.899021739130426,349.4247826086955
65.405,-16.475000000000144,8.773458616792375,41.91222222222222,349.42999999999995
65.405,-16.470000000000145,8.289618180719717,41.92420454545456,349.4329545454545
65.405,-16.465000000000146,9.29925768711252,41.93629629629629,349.44
65.405,-16.460000000000147,9.05427711366193,41.94877551020408,349.4410204081633
65.405,-16.455000000000148,9.018317592584378,41.960860215053756,349.44978494623643
65.405,-16.45000000000015,8.189911199141795,41.972790697674405,349.45
65.405,-16.44500000000015,8.772415948561566,41.98541666666667,349.4579166666667
65.405,-16.44000000000015,9.274119217161143,41.99658536585366,349.46
65.405,-16.43500000000015,9.209968184236383,42.01000000000001,349.4654022988506
65.405,-16.430000000000152,9.321049498239555,42.022575757575765,349.4700000000001
65.405,-16.425000000000153,8.934600094167214,42.035897435897446,349.474358974359
65.405,-16.420000000000154,8.928866996794092,42.04606060606061,349.48
65.405,-16.415000000000155,9.057865713280762,42.06046875,349.48125000000005
65.405,-16.410000000000156,9.090235390319949,42.07392156862746,349.4900000000001
65.405,-16.405000000000157,9.216417235984721,42.08740000000001,349.4902
65.405,-16.40000000000016,9.047361188270274,42.099574468085095,349.4997872340425
65.405,-16.39500000000016,9.073664390125256,42.11388888888887,349.5
65.405,-16.39000000000016,8.511461536664989,42.12555555555556,349.50777777777773
65.405,-16.38500000000016,8.732150708837745,42.138333333333335,349.51
65.405,-16.380000000000162,8.401214246250287,42.15052631578947,349.51684210526327
65.405,-16.375000000000163,8.301808411216989,42.164,349.52
65.405,-16.370000000000164,8.27844872509851,42.174,349.522
65.41,-16.6850000000001,8.68198541663508,41.38738095238096,349.24
65.41,-16.680000000000103,8.681762344928691,41.40076923076923,349.2472307692308
65.41,-16.675000000000104,9.106631677013157,41.41346666666667,349.25
65.41,-16.670000000000105,8.90542494543393,41.42609375000001,349.25390625
65.41,-16.665000000000106,9.315369808014859,41.439333333333344,349.26000000000005
65.41,-16.660000000000107,8.912859093301858,41.4534,349.2621999999999
65.41,-16.655000000000108,8.936392882492108,41.4656,349.27
65.41,-16.65000000000011,9.157156752542203,41.47808510638298,349.2706382978724
65.41,-16.64500000000011,7.007977770488887,41.49084745762712,349.28
65.41,-16.64000000000011,8.551909196295613,41.50569230769231,349.28
65.41,-16.63500000000011,6.755962769247167,41.516200000000005,349.28740000000005
65.41,-16.630000000000113,8.511343065868884,41.52887096774196,349.29000000000013
65.41,-16.625000000000114,9.199439663470924,41.54316455696203,349.29632911392406
65.41,-16.620000000000115,8.254909775053163,41.55450704225354,349.3
65.41,-16.615000000000116,8.604197955257508,41.56666666666667,349.3027536231884
65.41,-16.610000000000117,9.48765379771955,41.57986111111111,349.31
65.41,-16.605000000000118,8.83896987732673,41.59240740740742,349.3109259259261
65.41,-16.60000000000012,9.035980960533887,41.605000000000004,349.32000000000005
65.41,-16.59500000000012,8.753205981650574,41.61689655172414,349.32000000000005
65.41,-16.59000000000012,6.716573312761769,41.63147540983607,349.3296721311477
65.41,-16.58500000000012,9.344111845920672,41.644000000000005,349.3300000000001
65.41,-16.580000000000123,8.74133304895316,41.65490196078429,349.3364705882352
65.41,-16.575000000000124,7.396803627816993,41.667215189873424,349.34000000000003
65.41,-16.570000000000125,7.945576206421061,41.67976470588234,349.34564705882343
65.41,-16.565000000000126,8.32436227009969,41.69205882352941,349.3499999999999
65.41,-16.560000000000127,7.7193389856035335,41.70472972972973,349.35189189189185
65.41,-16.555000000000128,7.9758635121379315,41.71655555555555,349.36000000000007
65.41,-16.55000000000013,8.295426471688483,41.72860759493671,349.3602531645571
65.41,-16.54500000000013,8.03144884989713,41.74159574468085,349.36968085106366
65.41,-16.54000000000013,8.259815858262872,41.75371134020618,349.37
65.41,-16.53500000000013,8.974012171598007,41.766436781609194,349.3777011494254
65.41,-16.530000000000133,7.874804503363147,41.778765432098766,349.38000000000005
65.41,-16.525000000000134,8.042294237794719,41.79151515151516,349.3851515151515
65.41,-16.520000000000135,8.008166616664031,41.8039805825243,349.38999999999993
65.41,-16.515000000000136,8.179007546931105,41.816481481481475,349.394537037037
65.41,-16.510000000000137,7.785635812501915,41.8280487804878,349.4000000000001
65.41,-16.505000000000138,7.589271757063619,41.841354166666676,349.40125000000006
65.41,-16.50000000000014,7.904622197321812,41.853406593406596,349.4099999999999
65.41,-16.49500000000014,8.07400949332549,41.86549450549451,349.4101098901098
65.41,-16.49000000000014,8.264571787246965,41.878478260869564,349.4198913043478
65.41,-16.48500000000014,8.6352974739649,41.89035294117646,349.4199999999999
65.41,-16.480000000000143,8.679960445069014,41.90382978723404,349.42680851063824
65.41,-16.475000000000144,8.821814768801843,41.91552083333334,349.4299999999999
65.41,-16.470000000000145,8.967045658962244,41.9289156626506,349.4346987951807
65.41,-16.465000000000146,8.775289775669124,41.94197916666666,349.44
65.41,-16.460000000000147,8.797414127309212,41.95372727272726,349.4427272727273
65.41,-16.455000000000148,9.29292430199203,41.964861111111105,349.44999999999993
65.41,-16.45000000000015,8.786287291452629,41.97839285714286,349.4508035714285
65.41,-16.44500000000015,8.568181212539812,41.99166666666666,349.45987179487173
65.41,-16.44000000000015,9.480868812416206,42.00430107526882,349.4599999999999
65.41,-16.43500000000015,9.422810874551637,42.01644736842106,349.46776315789486
65.41,-16.430000000000152,9.295586491930216,42.02840909090909,349.4700000000001
65.41,-16.425000000000153,8.910348751722909,42.041538461538465,349.47637362637363
65.41,-16.420000000000154,8.877689944897936,42.054271844660214,349.48000000000025
65.41,-16.415000000000155,8.440744747640275,42.065681818181815,349.48397727272726
65.41,-16.410000000000156,8.921582046127002,42.07893617021276,349.49000000000007
65.41,-16.405000000000157,8.593468100924778,42.092000000000006,349.4912222222222
65.41,-16.40000000000016,8.544863701767575,42.105454545454556,349.5
65.41,-16.39500000000016,8.327549315158798,42.117222222222225,349.50011111111115
65.41,-16.39000000000016,8.643134946672259,42.12927083333333,349.5095833333334
65.41,-16.38500000000016,8.739945150632664,42.142894736842095,349.5100000000001
65.41,-16.380000000000162,8.50679018752688,42.154999999999994,349.5173
65.41,-16.375000000000163,8.340979235164289,42.166542056074775,349.5199999999999
65.41,-16.370000000000164,8.354071939203303,42.1796,349.52479999999997
65.41,-16.365000000000165,8.45186721655841,42.19337837837838,349.5299999999999
65.41,-16.360000000000166,8.498767163443372,42.205342465753425,349.53315068493146
65.41,-16.355000000000167,8.554990639825988,42.217727272727274,349.54
65.41,-16.35000000000017,8.340080802562733,42.23081081081081,349.5418918918919
65.41,-16.34500000000017,7.702195990490495,42.242769230769234,349.55000000000007
65.41,-16.34000000000017,8.262039911716569,42.25482142857142,349.55000000000007
65.41,-16.33500000000017,7.994314001541739,42.268157894736845,349.55973684210517
65.41,-16.330000000000172,8.004728713664633,42.27973684210526,349.55999999999995
65.41,-16.325000000000173,8.746948269890524,42.294,349.5685
65.41,-16.320000000000174,8.31300077297818,42.30714285714285,349.56999999999994
65.41,-16.315000000000175,8.216851379861033,42.32000000000001,349.57733333333334
65.41,-16.310000000000176,7.963695753616426,42.333333333333336,349.58
65.41,-16.305000000000177,8.57121930202499,42.34,349.58
65.41499999999999,-16.6900000000001,9.111121106712035,41.38363636363636,349.23999999999995
65.41499999999999,-16.6850000000001,8.597926275687383,41.392857142857146,349.24000000000007
65.41499999999999,-16.680000000000103,8.397250663678586,41.40596491228071,349.24859649122806
65.41499999999999,-16.675000000000104,8.874414337365295,41.421,349.25
65.41499999999999,-16.670000000000105,8.839913152372748,41.43268292682927,349.2563414634146
65.41499999999999,-16.665000000000106,8.361240258360596,41.44522727272728,349.26
65.41499999999999,-16.660000000000107,7.603901973074257,41.459583333333335,349.265625
65.41499999999999,-16.655000000000108,8.771528946586585,41.47233333333334,349.2700000000001
65.41499999999999,-16.65000000000011,9.910541575243611,41.48259259259259,349.2707407407408
65.41499999999999,-16.64500000000011,8.358586218225634,41.497708333333335,349.28
65.41499999999999,-16.64000000000011,9.258428302927758,41.50999999999999,349.2805263157896
65.41499999999999,-16.63500000000011,8.972366406153665,41.522786885245914,349.2900000000001
65.41499999999999,-16.630000000000113,8.359990625011461,41.535897435897425,349.2900000000002
65.41499999999999,-16.625000000000114,8.291480937099596,41.54750000000001,349.29763157894746
65.41499999999999,-16.620000000000115,8.71497604604387,41.55957746478874,349.3
65.41499999999999,-16.615000000000116,9.033472570136228,41.57213114754099,349.30540983606556
65.41499999999999,-16.610000000000117,9.93751858663505,41.58573529411765,349.31000000000006
65.41499999999999,-16.605000000000118,8.867325151299402,41.59842105263158,349.3140789473685
65.41499999999999,-16.60000000000012,8.998305771718313,41.611000000000004,349.32000000000005
65.41499999999999,-16.59500000000012,8.949203867637488,41.62289156626506,349.3209638554217
65.41499999999999,-16.59000000000012,9.113845462798293,41.635416666666664,349.33
65.41499999999999,-16.58500000000012,8.835834641146468,41.64788732394366,349.33000000000015
65.41499999999999,-16.580000000000123,8.080320536826841,41.66022727272727,349.33909090909094
65.41499999999999,-16.575000000000124,8.53574144323098,41.671927710843384,349.34000000000003
65.41499999999999,-16.570000000000125,8.480635885223936,41.684716981132084,349.34641509433965
65.41499999999999,-16.565000000000126,8.143108916721042,41.69672727272725,349.3499999999999
65.41499999999999,-16.560000000000127,8.682205804546243,41.70932692307691,349.3541346153846
65.41499999999999,-16.555000000000128,8.476364562653783,41.721326530612245,349.36000000000007
65.41499999999999,-16.55000000000013,8.131780598988946,41.73517647058823,349.3630588235294
65.41499999999999,-16.54500000000013,8.813511392801924,41.74563218390804,349.36999999999983
65.41499999999999,-16.54000000000013,8.257731710813445,41.75903614457831,349.3704819277107
65.41499999999999,-16.53500000000013,8.293127425620051,41.771445783132535,349.3798795180724
65.41499999999999,-16.530000000000133,8.138649562772438,41.7846153846154,349.3800000000001
65.41499999999999,-16.525000000000134,8.210482686691485,41.795277777777784,349.3884259259259
65.41499999999999,-16.520000000000135,7.844730112984305,41.8079381443299,349.38999999999993
65.41499999999999,-16.515000000000136,8.046805779227702,41.82012820512821,349.39461538461546
65.41499999999999,-16.510000000000137,7.389114419508646,41.83420454545455,349.40000000000003
65.41499999999999,-16.505000000000138,7.440075130616429,41.84478723404256,349.4032978723405
65.41499999999999,-16.50000000000014,8.125980012343582,41.856493506493514,349.40999999999997
65.41499999999999,-16.49500000000014,8.448972349441672,41.87070588235294,349.41211764705884
65.41499999999999,-16.49000000000014,8.298216533336007,41.88175,349.42
65.41499999999999,-16.48500000000014,8.315540523281705,41.89345679012345,349.4201234567901
65.41499999999999,-16.480000000000143,8.169927102840717,41.90739726027397,349.4294520547945
65.41499999999999,-16.475000000000144,8.811416512430007,41.921625000000006,349.42999999999995
65.41499999999999,-16.470000000000145,8.720069085181658,41.93447058823529,349.4377647058823
65.41499999999999,-16.465000000000146,8.575197692751235,41.9456976744186,349.43999999999994
65.41499999999999,-16.460000000000147,8.69944768978245,41.95792682926829,349.44463414634146
65.41499999999999,-16.455000000000148,8.823865117928221,41.970875,349.44999999999993
65.41499999999999,-16.45000000000015,8.091057297919518,41.983444444444444,349.45322222222217
65.41499999999999,-16.44500000000015,9.080509545721466,41.99685393258427,349.46
65.41499999999999,-16.44000000000015,8.812396531037045,42.00910256410258,349.46064102564094
65.41499999999999,-16.43500000000015,8.88246152691269,42.022555555555556,349.46988888888905
65.41499999999999,-16.430000000000152,8.719909924606975,42.03505494505495,349.47000000000014
65.41499999999999,-16.425000000000153,8.277650227558244,42.04734693877551,349.4788775510205
65.41499999999999,-16.420000000000154,8.075291929562486,42.05977011494252,349.47999999999996
65.41499999999999,-16.415000000000155,7.843004320359064,42.07172839506172,349.4866666666667
65.41499999999999,-16.410000000000156,8.063080964022685,42.084186046511626,349.49000000000007
65.41499999999999,-16.405000000000157,8.501683103365071,42.096785714285716,349.49392857142857
65.41499999999999,-16.40000000000016,8.480287857334146,42.11043956043957,349.5
65.41499999999999,-16.39500000000016,8.163533047156713,42.1228125,349.501875
65.41499999999999,-16.39000000000016,8.273772960159977,42.13494623655914,349.51
65.41499999999999,-16.38500000000016,8.467096032895295,42.148390804597696,349.5102298850574
65.41499999999999,-16.380000000000162,8.62117576924016,42.160657894736836,349.5198684210526
65.41499999999999,-16.375000000000163,8.421736666125518,42.172758620689656,349.52000000000004
65.41499999999999,-16.370000000000164,8.090576104173715,42.185783132530126,349.52795180722876
65.41499999999999,-16.365000000000165,8.28433504941382,42.19763636363634,349.5299999999998
65.41499999999999,-16.360000000000166,8.524997109995633,42.21024390243902,349.53463414634143
65.41499999999999,-16.355000000000167,8.263273438225367,42.22354166666667,349.54
65.41499999999999,-16.35000000000017,8.137655032756157,42.23484848484848,349.5435353535354
65.41499999999999,-16.34500000000017,8.392779395908082,42.24669811320754,349.5500000000002
65.41499999999999,-16.34000000000017,7.988946169368937,42.2605,349.5513000000002
65.41499999999999,-16.33500000000017,8.322354391532699,42.27204081632654,349.55999999999995
65.41499999999999,-16.330000000000172,8.482493285658697,42.284505494505495,349.56
65.41499999999999,-16.325000000000173,8.386551881942067,42.29702127659576,349.5687234042553
65.41499999999999,-16.320000000000174,8.35079764763913,42.310674157303374,349.57000000000005
65.41499999999999,-16.315000000000175,8.651857700607415,42.3229347826087,349.57684782608703
65.41499999999999,-16.310000000000176,8.447280133201598,42.33414893617021,349.58000000000004
65.41499999999999,-16.305000000000177,8.097479233289429,42.34677777777778,349.58433333333335
65.41999999999999,-16.6900000000001,9.287903728359849,41.38944444444446,349.24
65.41999999999999,-16.6850000000001,9.000308794142198,41.40000000000001,349.2407894736842
65.41999999999999,-16.680000000000103,8.971829703191093,41.41237288135592,349.25
65.41999999999999,-16.675000000000104,8.868675188509776,41.42615384615385,349.25
65.41999999999999,-16.670000000000105,8.68169894520728,41.440645161290334,349.2593548387098
65.41999999999999,-16.665000000000106,8.734966449161622,41.451081081081085,349.26000000000005
65.41999999999999,-16.660000000000107,8.45756546263184,41.46538461538462,349.2673076923077
65.41999999999999,-16.655000000000108,9.502374103873207,41.478333333333325,349.27
65.41999999999999,-16.65000000000011,6.854810776756873,41.49344827586207,349.27517241379314
65.41999999999999,-16.64500000000011,7.781916995205709,41.50461538461539,349.27999999999986
65.41999999999999,-16.64000000000011,7.876387766889723,41.51555555555555,349.2822222222223
65.41999999999999,-16.63500000000011,7.674851982905763,41.52945945945946,349.29000000000013
65.41999999999999,-16.630000000000113,7.607492254447511,41.540540540540526,349.2902702702704
65.41999999999999,-16.625000000000114,7.425942487396735,41.55568627450981,349.2998039215686
65.41999999999999,-16.620000000000115,7.9609470908058615,41.565272727272735,349.29999999999995
65.41999999999999,-16.615000000000116,8.644599478854074,41.57754098360656,349.3078688524591
65.41999999999999,-16.610000000000117,8.67452397526587,41.59114285714287,349.3100000000001
65.41999999999999,-16.605000000000118,8.413463935904328,41.603695652173926,349.31630434782613
65.41999999999999,-16.60000000000012,9.091421456261024,41.615822784810135,349.32000000000005
65.41999999999999,-16.59500000000012,8.782996689179331,41.62877777777778,349.3245555555556
65.41999999999999,-16.59000000000012,8.690749810187256,41.64160919540229,349.3300000000001
65.41999999999999,-16.58500000000012,9.003056326614669,41.65329999999999,349.3312
65.41999999999999,-16.580000000000123,8.953650231602882,41.665977011494256,349.3400000000001
65.41999999999999,-16.575000000000124,8.606190766949432,41.67757142857142,349.34014285714295
65.41999999999999,-16.570000000000125,9.18094342162775,41.690125,349.34962499999995
65.41999999999999,-16.565000000000126,8.166892440521266,41.702702702702695,349.3499999999999
65.41999999999999,-16.560000000000127,8.542502842613354,41.71494623655914,349.35752688172045
65.41999999999999,-16.555000000000128,8.598287377527983,41.72698924731182,349.3600000000001
65.41999999999999,-16.55000000000013,8.48251007396309,41.74010989010989,349.36538461538464
65.41999999999999,-16.54500000000013,8.429201711850572,41.75345238095238,349.3699999999999
65.41999999999999,-16.54000000000013,8.555194601325987,41.76477064220184,349.3730275229359
65.41999999999999,-16.53500000000013,8.55765848821773,41.776444444444444,349.3800000000001
65.41999999999999,-16.530000000000133,7.907451849989567,41.78840425531916,349.3803191489362
65.41999999999999,-16.525000000000134,7.744172696083596,41.802105263157905,349.38989473684194
65.41999999999999,-16.520000000000135,7.844343056344141,41.813428571428574,349.3899999999999
65.41999999999999,-16.515000000000136,7.259304345185134,41.826703296703286,349.3985714285715
65.41999999999999,-16.510000000000137,7.308551096671372,41.8378350515464,349.40000000000003
65.41999999999999,-16.505000000000138,7.567075821333144,41.850769230769224,349.4050769230769
65.41999999999999,-16.50000000000014,7.28746906420784,41.86253521126761,349.40999999999997
65.41999999999999,-16.49500000000014,8.36771033151443,41.875217391304346,349.4142028985507
65.41999999999999,-16.49000000000014,8.453155527830134,41.888461538461534,349.4199999999999
65.41999999999999,-16.48500000000014,7.6843512779781635,41.900804597701146,349.4216091954022
65.41999999999999,-16.480000000000143,8.102221519543452,41.91467391304347,349.42999999999995
65.41999999999999,-16.475000000000144,8.094098364089074,41.926091954022986,349.42999999999995
65.41999999999999,-16.470000000000145,8.687659059616937,41.93875,349.4393055555555
65.41999999999999,-16.465000000000146,8.572916650885842,41.952465753424654,349.44
65.41999999999999,-16.460000000000147,8.626236165646878,41.964835164835165,349.44769230769225
65.41999999999999,-16.455000000000148,8.846517192975922,41.97687499999999,349.44999999999993
65.41999999999999,-16.45000000000015,8.883922696687458,41.989404761904765,349.45428571428573
65.41999999999999,-16.44500000000015,8.694866526475359,42.00269662921348,349.46
65.41999999999999,-16.44000000000015,8.624643197753171,42.01500000000001,349.46333333333337
65.41999999999999,-16.43500000000015,8.775960872394753,42.026428571428575,349.47000000000014
65.41999999999999,-16.430000000000152,8.427693101022314,42.04053191489362,349.47117021276614
65.41999999999999,-16.425000000000153,8.368758498354866,42.05333333333334,349.48
65.41999999999999,-16.420000000000154,8.317527531073727,42.06483333333334,349.47999999999996
65.41999999999999,-16.415000000000155,6.231841808501277,42.07712328767123,349.48767123287666
65.41999999999999,-16.410000000000156,7.1767972586036795,42.090987654321,349.49
65.41999999999999,-16.405000000000157,7.72489469905879,42.10259615384616,349.4970192307692
65.41999999999999,-16.40000000000016,8.015942746244667,42.1147311827957,349.5
65.41999999999999,-16.39500000000016,8.06371851156717,42.12785714285714,349.50414285714277
65.41999999999999,-16.39000000000016,8.145174801968466,42.140597014925376,349.50999999999993
65.41999999999999,-16.38500000000016,8.225325577339232,42.153999999999996,349.5123750000001
65.41999999999999,-16.380000000000162,8.25239583030321,42.16573529411765,349.52
65.41999999999999,-16.375000000000163,7.851813255647703,42.17813953488372,349.5203488372093
65.41999999999999,-16.370000000000164,8.039348988405077,42.19183673469387,349.5298979591836
65.41999999999999,-16.365000000000165,8.673298168296231,42.202672413793096,349.52999999999986
65.41999999999999,-16.360000000000166,8.400465592596834,42.21488636363636,349.5378409090909
65.41999999999999,-16.355000000000167,8.384531725358743,42.22773195876289,349.54
65.41999999999999,-16.35000000000017,7.898951091368607,42.240909090909085,349.54675324675327
65.41999999999999,-16.34500000000017,8.579586874182556,42.25282608695652,349.55000000000007
65.41999999999999,-16.34000000000017,8.317613004692184,42.2645054945055,349.5527472527473
65.41999999999999,-16.33500000000017,8.478855703335377,42.277619047619055,349.56000000000006
65.41999999999999,-16.330000000000172,8.306479227726495,42.28942528735632,349.56103448275866
65.41999999999999,-16.325000000000173,7.804555492531889,42.30194805194807,349.57000000000005
65.41999999999999,-16.320000000000174,8.360648703008632,42.316562499999996,349.5700000000001
65.41999999999999,-16.315000000000175,8.16618121803541,42.32764044943819,349.57955056179776
65.41999999999999,-16.310000000000176,8.568133744046804,42.34011494252875,349.5800000000001
65.41999999999999,-16.305000000000177,8.442006347044975,42.352151898734185,349.5864556962026
65.42499999999998,-16.6950000000001,9.753191489361702,41.385000000000005,349.24
65.42499999999998,-16.6900000000001,8.27585895132995,41.393260869565225,349.23999999999995
65.42499999999998,-16.6850000000001,9.446972987030383,41.40560000000001,349.24280000000005
65.42499999999998,-16.680000000000103,9.214630567009007,41.41884615384616,349.25
65.42499999999998,-16.675000000000104,6.802979133267312,41.431379310344845,349.25068965517244
65.42499999999998,-16.670000000000105,9.273271795282108,41.4455,349.26000000000005
65.42499999999998,-16.665000000000106,9.86093526047842,41.46315789473685,349.26000000000005
65.42499999999998,-16.660000000000107,9.114023927050647,41.4748275862069,349.26931034482766
65.42499999999998,-16.655000000000108,9.65877210791706,41.48714285714286,349.27000000000004
65.42499999999998,-16.65000000000011,7.721333069372404,41.49685185185185,349.27648148148137
65.42499999999998,-16.64500000000011,6.082932601591992,41.5095652173913,349.2800000000001
65.42499999999998,-16.64000000000011,7.424530724832296,41.52448979591837,349.2855102040817
65.42499999999998,-16.63500000000011,6.446161459011367,41.53642857142858,349.2900000000001
65.42499999999998,-16.630000000000113,5.862381712335793,41.54718750000001,349.29265625000005
65.42499999999998,-16.625000000000114,6.528179900842359,41.55909090909091,349.29999999999995
65.42499999999998,-16.620000000000115,8.247777468318047,41.572,349.30083333333334
65.42499999999998,-16.615000000000116,5.855321196524443,41.584999999999994,349.30999999999995
65.42499999999998,-16.610000000000117,7.90055130797501,41.59633333333332,349.3100000000001
