latitude,longitude,dU,dP
65.43000000000002,-16.42999999999988,-1.3842008294919996,-13.70141192419192
65.43000000000002,-16.419999999999877,-1.4691510936435748,-14.780374211786473
65.43000000000002,-16.409999999999876,-0.9449013016579146,-13.502624268068542
65.43000000000002,-16.399999999999874,-0.4996055271033518,-13.08374610348663
65.43000000000002,-16.389999999999873,-0.3751210345843191,-12.752508649592219
65.43000000000002,-16.37999999999987,-0.27953793004478145,-12.647048728223815
65.43000000000002,-16.36999999999987,-0.03176127667271473,-12.732246273674287
65.43000000000002,-16.359999999999868,0.398173870424062,-13.00435984871146
65.43000000000002,-16.349999999999866,0.7869324859596027,-12.276301750921801
65.43000000000002,-16.339999999999865,1.2643464538257154,-12.40713154948065
65.43000000000002,-16.329999999999863,1.7595911499626589,-11.102174136716965
65.43000000000002,-16.31999999999986,1.7689158217190961,-10.847480553468689
65.43000000000002,-16.30999999999986,2.0375284503490936,-10.508682022366902
65.44000000000003,-16.69999999999992,-9.28499377523853,-24.3870873708981
65.44000000000003,-16.68999999999992,-9.58468268047177,-25.21540856921473
65.44000000000003,-16.679999999999918,-9.506929471770132,-24.842009437603732
65.44000000000003,-16.669999999999916,-8.988898970059237,-23.727516391471514
65.44000000000003,-16.659999999999915,-8.341975957849854,-22.293623060292234
65.44000000000003,-16.649999999999913,-8.737293902758816,-20.611396971457843
65.44000000000003,-16.63999999999991,-6.443550408835527,-17.167259281471946
65.44000000000003,-16.62999999999991,-3.500862489099064,-11.175501210057213
65.44000000000003,-16.61999999999991,-5.788965512995479,-17.151662128651225
65.44000000000003,-16.609999999999907,-4.743963698375757,-15.4827194223804
65.44000000000003,-16.599999999999905,-6.009859729982387,-18.432954542175224
65.44000000000003,-16.589999999999904,-5.371632791060399,-17.712365286150725
65.44000000000003,-16.579999999999902,-5.396296874947489,-18.1932611400611
65.44000000000003,-16.5699999999999,-5.937527086695698,-18.960020964653328
65.44000000000003,-16.5599999999999,-5.801390971991345,-19.862028178520717
65.44000000000003,-16.549999999999898,-5.80098345641732,-20.149861084331384
65.44000000000003,-16.539999999999896,-4.922415256859163,-18.69912668819182
65.44000000000003,-16.529999999999895,-4.927414861370505,-18.665154816291235
65.44000000000003,-16.519999999999893,-4.362601173912698,-17.615946123139583
65.44000000000003,-16.50999999999989,-4.0968697708775865,-16.84889218498676
65.44000000000003,-16.49999999999989,-4.078222425332144,-16.777878143812266
65.44000000000003,-16.48999999999989,-4.544008165485405,-17.531300379141513
65.44000000000003,-16.479999999999887,-4.301343639444114,-17.330062418537896
65.44000000000003,-16.469999999999885,-4.208676133263142,-17.07440801900792
65.44000000000003,-16.459999999999884,-3.1892673226894397,-15.93841186658828
65.44000000000003,-16.449999999999882,-2.568013508531108,-15.592465253268976
65.44000000000003,-16.43999999999988,-2.3680117376999283,-15.92024146387758
65.44000000000003,-16.42999999999988,-1.517154347330932,-14.253001186459288
65.44000000000003,-16.419999999999877,-1.1235062189239278,-13.614917689123967
65.44000000000003,-16.409999999999876,-1.044733965268023,-13.556315028205162
65.44000000000003,-16.399999999999874,-0.5540743324556381,-12.73082280053327
65.44000000000003,-16.389999999999873,-0.18411396802416766,-12.367688735698223
65.44000000000003,-16.37999999999987,-0.3056983048301377,-12.769779194103487
65.44000000000003,-16.36999999999987,-0.043228596834145865,-12.73945941114201
65.44000000000003,-16.359999999999868,0.3675987293270409,-12.490565977936093
65.44000000000003,-16.349999999999866,0.8166010749945475,-12.28668672995111
65.44000000000003,-16.339999999999865,1.1792109345312245,-11.492328650287277
65.44000000000003,-16.329999999999863,1.5040824204373615,-10.665555664927568
65.44000000000003,-16.31999999999986,1.4820352639613372,-10.966796697143053
65.44000000000003,-16.30999999999986,2.115808896970631,-9.828782483398285
65.45000000000003,-16.709999999999923,-9.825278943585692,-24.990605618873353
65.45000000000003,-16.69999999999992,-10.112455889418802,-24.922466724207162
65.45000000000003,-16.68999999999992,-9.368782957544077,-24.450047755273474
65.45000000000003,-16.679999999999918,-9.153733836994403,-23.813944002901632
65.45000000000003,-16.669999999999916,-8.964008335331677,-23.298507739193838
65.45000000000003,-16.659999999999915,-8.628000074554542,-21.667266775977026
65.45000000000003,-16.649999999999913,-10.11469080524452,-23.861534153750583
65.45000000000003,-16.63999999999991,-8.815798270473524,-18.607728498076096
65.45000000000003,-16.62999999999991,-7.498823470541854,-20.90092907964517
65.45000000000003,-16.61999999999991,-7.423381926497896,-21.248098033880243
65.45000000000003,-16.609999999999907,-7.115840988270483,-21.974522944756682
65.45000000000003,-16.599999999999905,-7.365224759673933,-22.200788942394627
65.45000000000003,-16.589999999999904,-6.889544604465874,-21.746422003342534
65.45000000000003,-16.579999999999902,-6.7897156439529525,-21.594353131763956
65.45000000000003,-16.5699999999999,-6.054258172003431,-20.73904705089423
65.45000000000003,-16.5599999999999,-6.027167288437487,-20.695482171277476
65.45000000000003,-16.549999999999898,-5.232158489133924,-19.27709603081476
65.45000000000003,-16.539999999999896,-4.658216778843111,-18.355552491659825
65.45000000000003,-16.529999999999895,-4.287384897522084,-17.397508914488878
65.45000000000003,-16.519999999999893,-3.8870379837496554,-16.716635662699616
65.45000000000003,-16.50999999999989,-3.731089075772956,-16.511183532686427
65.45000000000003,-16.49999999999989,-3.32233113137747,-15.20770865436272
65.45000000000003,-16.48999999999989,-3.6442812932613546,-16.38933035687982
65.45000000000003,-16.479999999999887,-3.674845804124558,-16.22976990663836
65.45000000000003,-16.469999999999885,-4.063952302896665,-17.034102644235873
65.45000000000003,-16.459999999999884,-3.466107567586901,-16.264747239679075
65.45000000000003,-16.449999999999882,-2.9730783877470914,-16.209048650454736
65.45000000000003,-16.43999999999988,-2.3171608536512025,-15.368701942211082
65.45000000000003,-16.42999999999988,-1.9307849492388447,-15.227091857025306
65.45000000000003,-16.419999999999877,-1.2743920558634947,-13.948483293868966
65.45000000000003,-16.409999999999876,-0.6043412147193682,-13.270995049454172
65.45000000000003,-16.399999999999874,-0.5680538513708505,-13.664550198964454
65.45000000000003,-16.389999999999873,-0.08043322536889193,-12.459071369531678
65.45000000000003,-16.37999999999987,0.0983181209548669,-12.025904623726387
65.45000000000003,-16.36999999999987,0.41781123990677943,-11.983074488003556
65.45000000000003,-16.359999999999868,0.33144844727257017,-12.15520095093263
65.45000000000003,-16.349999999999866,0.858944526275253,-11.544836147193331
65.45000000000003,-16.339999999999865,1.0069611953465223,-10.9896402295527
65.45000000000003,-16.329999999999863,1.5510462311938273,-10.21817095755756
65.45000000000003,-16.31999999999986,1.6898621678949384,-10.107302365642862
65.45000000000003,-16.30999999999986,2.2611020046327432,-8.987426183430514
65.46000000000004,-16.709999999999923,-9.46224452470791,-25.048718311513817
65.46000000000004,-16.69999999999992,-8.612584891647632,-23.078633219424354
65.46000000000004,-16.68999999999992,-8.493649219272003,-23.070427080848646
65.46000000000004,-16.679999999999918,-8.541520880999743,-22.814394943867995
65.46000000000004,-16.669999999999916,-8.180546867482278,-22.48394613347696
65.46000000000004,-16.659999999999915,-9.264771756893275,-24.086150496296447
65.46000000000004,-16.649999999999913,-6.70287558716146,-20.31487135890092
65.46000000000004,-16.63999999999991,-7.473009478183239,-21.58788258437332
65.46000000000004,-16.62999999999991,-8.408389928763226,-23.9015047256202
65.46000000000004,-16.61999999999991,-7.51205653937435,-21.867925816130413
65.46000000000004,-16.609999999999907,-7.082005665529195,-21.9807630297866
65.46000000000004,-16.599999999999905,-7.595884789723172,-22.970728953824388
65.46000000000004,-16.589999999999904,-6.692789215855775,-21.816761685283097
65.46000000000004,-16.579999999999902,-7.2641010699076825,-22.51672068614776
65.46000000000004,-16.5699999999999,-7.009565252785341,-22.141773757397242
65.46000000000004,-16.5599999999999,-5.96567905812932,-20.895069819010363
65.46000000000004,-16.549999999999898,-5.259976682150271,-19.8664917863785
65.46000000000004,-16.539999999999896,-3.947489439222746,-17.6057815583463
65.46000000000004,-16.529999999999895,-3.9156987769080454,-17.3016593827659
65.46000000000004,-16.519999999999893,-3.8355529095707013,-17.000866038351205
65.46000000000004,-16.50999999999989,-3.4201942949016035,-16.13490713409723
65.46000000000004,-16.49999999999989,-3.1673626745862236,-15.5642288521633
65.46000000000004,-16.48999999999989,-3.2941122397374745,-16.142474536076392
65.46000000000004,-16.479999999999887,-3.5439157544306967,-16.378894761417815
65.46000000000004,-16.469999999999885,-3.5689386995892436,-16.55534150140004
65.46000000000004,-16.459999999999884,-3.4788204317051927,-16.562410241187848
65.46000000000004,-16.449999999999882,-3.2584784466108903,-16.554654237474075
65.46000000000004,-16.43999999999988,-2.3427906058449324,-15.388290515556195
65.46000000000004,-16.42999999999988,-1.8735303938820536,-14.972902815796692
65.46000000000004,-16.419999999999877,-1.47612738717772,-14.931870755751826
65.46000000000004,-16.409999999999876,-0.8484349979923673,-13.95921054552404
65.46000000000004,-16.399999999999874,-0.331394727782544,-12.972723114742424
65.46000000000004,-16.389999999999873,-1.1081133818625717,-14.029293979752937
65.46000000000004,-16.37999999999987,-0.1825728510756369,-11.955980247212358
65.46000000000004,-16.36999999999987,0.8800473056092034,-10.741422546421251
65.46000000000004,-16.359999999999868,1.1104220865691208,-10.078786750746284
65.46000000000004,-16.349999999999866,0.8857393448063554,-10.801450137867946
65.46000000000004,-16.339999999999865,1.3752055944819306,-10.282680107915123
65.46000000000004,-16.329999999999863,1.565225589497313,-9.949841310725297
65.46000000000004,-16.31999999999986,1.5932941646409655,-10.188222130915252
65.46000000000004,-16.30999999999986,2.1205420809992654,-9.096959033395375
65.47000000000004,-16.94999999999996,-13.804087330428409,-36.25321067570956
65.47000000000004,-16.93999999999996,-12.815902169944064,-33.88273511064612
65.47000000000004,-16.929999999999957,-14.735005740798858,-35.08053501902775
65.47000000000004,-16.919999999999956,-16.118441762971546,-37.48209828668047
65.47000000000004,-16.709999999999923,-8.31207531982572,-21.415914153512514
65.47000000000004,-16.69999999999992,-7.579836448955715,-20.3661565542372
65.47000000000004,-16.68999999999992,-8.82664590835806,-23.317600296385542
65.47000000000004,-16.679999999999918,-8.84059447815065,-23.59264653191744
65.47000000000004,-16.669999999999916,-8.817437697169472,-23.435473521872336
65.47000000000004,-16.659999999999915,-7.970268584689696,-22.387209651210984
65.47000000000004,-16.649999999999913,-8.70181596322027,-23.60524765459817
65.47000000000004,-16.63999999999991,-9.837382142921037,-25.315649663532124
65.47000000000004,-16.62999999999991,-9.021644066136098,-23.113091304701683
65.47000000000004,-16.61999999999991,-7.881140102717252,-21.704513371789766
65.47000000000004,-16.609999999999907,-8.138964769005701,-23.09226905127091
65.47000000000004,-16.599999999999905,-7.593317630109734,-21.96176434076018
65.47000000000004,-16.589999999999904,-6.836600215522407,-20.848039779576087
65.47000000000004,-16.579999999999902,-6.910556614814412,-22.120175884673554
65.47000000000004,-16.5699999999999,-5.8777146936123295,-19.98792788015286
65.47000000000004,-16.5599999999999,-4.948338326649788,-18.718195492375493
65.47000000000004,-16.549999999999898,-4.128394495267066,-16.642406241281822
65.47000000000004,-16.539999999999896,-3.8344648623620206,-16.60632696990244
65.47000000000004,-16.529999999999895,-3.8667871684879875,-17.039347113526784
65.47000000000004,-16.519999999999893,-3.860830742395145,-17.276319619165275
65.47000000000004,-16.50999999999989,-3.50350800054835,-16.39251123783669
65.47000000000004,-16.49999999999989,-3.16498427943663,-15.83358517979997
65.47000000000004,-16.48999999999989,-3.2480045235896053,-15.817484624053366
65.47000000000004,-16.479999999999887,-3.306822165615424,-15.694190449371604
65.47000000000004,-16.469999999999885,-3.723707486405598,-16.58259632467332
65.47000000000004,-16.459999999999884,-3.353009205552717,-16.07398419571343
65.47000000000004,-16.449999999999882,-2.876329949842768,-15.92826362567305
65.47000000000004,-16.43999999999988,-2.218884166858432,-15.173468821128207
65.47000000000004,-16.42999999999988,-1.551061287730385,-14.753015437955732
65.47000000000004,-16.419999999999877,-0.8497197012884928,-13.564605818518386
65.47000000000004,-16.409999999999876,-0.39681862449835675,-13.14851068751225
65.47000000000004,-16.399999999999874,-0.24952961402130217,-12.638819411393829
65.47000000000004,-16.389999999999873,0.1464184271425639,-12.031848168041101
65.47000000000004,-16.37999999999987,0.598319205458688,-10.766784974078213
65.47000000000004,-16.36999999999987,0.8827772600548836,-10.49808621900934
65.47000000000004,-16.359999999999868,0.6741714742059685,-11.622176655367676
65.47000000000004,-16.349999999999866,0.7301147204000311,-11.397150489659397
65.47000000000004,-16.339999999999865,1.4136604897262284,-10.29107963213027
65.47000000000004,-16.329999999999863,1.607046463431815,-9.879438440075566
65.47000000000004,-16.31999999999986,1.8347011176520487,-9.559647172196948
65.47000000000004,-16.30999999999986,1.9435093783316217,-9.267441826170007
65.48000000000005,-16.94999999999996,-17.71318042108674,-40.370832433050886
65.48000000000005,-16.93999999999996,-13.091289727804226,-33.61548664006106
65.48000000000005,-16.929999999999957,-13.065158826209451,-33.68664303303769
65.48000000000005,-16.919999999999956,-13.92858381290279,-35.74069544640265
65.48000000000005,-16.909999999999954,-14.010154954754569,-35.21373183701401
65.48000000000005,-16.899999999999952,-14.473839730131424,-35.16688528437803
65.48000000000005,-16.88999999999995,-11.118974623750987,-25.051240952927245
65.48000000000005,-16.87999999999995,-13.391194416367954,-32.32790939191465
65.48000000000005,-16.869999999999948,-15.941995236833192,-35.634754416331226
65.48000000000005,-16.859999999999946,-13.157739911163455,-31.703925604789248
65.48000000000005,-16.849999999999945,-17.35643977249438,-37.93156592374465
65.48000000000005,-16.839999999999943,-13.940265243165694,-33.23142996791828
65.48000000000005,-16.82999999999994,-14.451262826717263,-35.34075687615613
65.48000000000005,-16.81999999999994,-9.85210838295273,-27.473215417121736
65.48000000000005,-16.80999999999994,-13.177122692267739,-28.925152940686413
65.48000000000005,-16.799999999999937,-8.768183124452062,-26.873297101777393
65.48000000000005,-16.789999999999935,-10.239029464670947,-27.83297912697199
65.48000000000005,-16.719999999999924,-9.78038282800235,-23.591585344117117
65.48000000000005,-16.709999999999923,-8.511088021366808,-20.998028503872046
65.48000000000005,-16.69999999999992,-9.198228495538624,-21.546471320412174
65.48000000000005,-16.68999999999992,-8.661656037430122,-22.44391374470805
65.48000000000005,-16.679999999999918,-9.085249418403132,-23.4480647488024
65.48000000000005,-16.669999999999916,-8.174956841521709,-23.47342471280909
65.48000000000005,-16.659999999999915,-7.6270759979540355,-22.01948318737687
65.48000000000005,-16.649999999999913,-9.282146443651147,-23.918680289344255
65.48000000000005,-16.63999999999991,-6.844210889919381,-20.06589737433015
65.48000000000005,-16.62999999999991,-8.24741982126847,-21.970928016380626
65.48000000000005,-16.61999999999991,-9.136391345690422,-23.408580947459928
65.48000000000005,-16.609999999999907,-6.857379611371533,-17.780171890022647
65.48000000000005,-16.599999999999905,-7.571542189624833,-21.300607197561288
65.48000000000005,-16.589999999999904,-6.938014013492117,-20.908302880342724
65.48000000000005,-16.579999999999902,-6.11451526292294,-19.430641334369778
65.48000000000005,-16.5699999999999,-5.1166284902273835,-18.154791659991044
65.48000000000005,-16.5599999999999,-5.320747304189565,-19.05764992399035
65.48000000000005,-16.549999999999898,-5.258250347075427,-19.312294283926466
65.48000000000005,-16.539999999999896,-4.758435515050254,-18.553433629930982
65.48000000000005,-16.529999999999895,-4.104612622496098,-17.300680988054058
65.48000000000005,-16.519999999999893,-3.5506767938486274,-16.693274754576738
65.48000000000005,-16.50999999999989,-3.5760916394924833,-17.02266327504475
65.48000000000005,-16.49999999999989,-3.7266955724971784,-17.131790111201706
65.48000000000005,-16.48999999999989,-3.255209057848663,-16.277800333378785
65.48000000000005,-16.479999999999887,-3.1521122962794035,-15.642857064278866
65.48000000000005,-16.469999999999885,-3.088114533064913,-15.389744775506998
65.48000000000005,-16.459999999999884,-3.0834006870869017,-15.664624700608307
65.48000000000005,-16.449999999999882,-2.796501606288216,-15.671763013919271
65.48000000000005,-16.43999999999988,-2.271575415412642,-15.306919913466459
65.48000000000005,-16.42999999999988,-1.9363929382909086,-15.010151706023246
65.48000000000005,-16.419999999999877,-0.9706318927258676,-13.784903605603752
65.48000000000005,-16.409999999999876,-0.5043563329634001,-13.156517003430823
65.48000000000005,-16.399999999999874,-0.5864904962337296,-13.212500290286211
65.48000000000005,-16.389999999999873,-0.4785083955456456,-12.976513191104148
65.48000000000005,-16.37999999999987,0.17007159158426616,-11.644846185597677
65.48000000000005,-16.36999999999987,1.234296693763135,-9.970832368069509
65.48000000000005,-16.359999999999868,1.2123984681349143,-10.570104075640803
65.48000000000005,-16.349999999999866,1.483157300957745,-9.794047057007852
65.48000000000005,-16.339999999999865,1.687637298373556,-9.532489094815581
65.48000000000005,-16.329999999999863,1.8355434598303884,-9.4759801751162
65.48000000000005,-16.31999999999986,1.7211981308732174,-9.696406440989565
65.48000000000005,-16.30999999999986,2.0663669173164325,-8.792071900637623
65.49000000000005,-16.93999999999996,-12.962894417043266,-33.700667772273874
65.49000000000005,-16.929999999999957,-13.021621386108341,-33.33668492525861
65.49000000000005,-16.919999999999956,-12.387555097294339,-32.276161412064525
65.49000000000005,-16.909999999999954,-12.463811999411092,-31.885533308297905
65.49000000000005,-16.899999999999952,-12.686941519001515,-32.34698544007403
65.49000000000005,-16.88999999999995,-12.295251178894356,-30.99455457790187
65.49000000000005,-16.87999999999995,-12.666608899355571,-31.588080024496186
65.49000000000005,-16.869999999999948,-13.749544548717383,-33.67971121977314
65.49000000000005,-16.859999999999946,-15.125351961849837,-35.802867076229994
65.49000000000005,-16.849999999999945,-18.916864153038805,-39.56947062702793
65.49000000000005,-16.839999999999943,-15.723667439240051,-35.951351385466324
65.49000000000005,-16.82999999999994,-12.81156156814972,-31.188297943591973
65.49000000000005,-16.81999999999994,-13.782732639301464,-33.422115290167156
65.49000000000005,-16.80999999999994,-12.038699403606643,-30.324433886776543
65.49000000000005,-16.799999999999937,-10.036454031156142,-26.329451939164997
65.49000000000005,-16.789999999999935,-11.664559143969047,-29.356789636179826
65.49000000000005,-16.779999999999934,-13.217545619317184,-32.0046702381385
65.49000000000005,-16.769999999999932,-8.114084087459032,-23.459024779621412
65.49000000000005,-16.75999999999993,-9.710246392340668,-26.08582918206913
65.49000000000005,-16.74999999999993,-12.218190215088693,-29.725146545118875
65.49000000000005,-16.739999999999927,-11.749377479797653,-27.647502018477777
65.49000000000005,-16.729999999999926,-10.05305039620683,-25.413879026662855
65.49000000000005,-16.719999999999924,-9.861881219448025,-24.66637085004791
65.49000000000005,-16.709999999999923,-8.804623152486025,-22.91300497155601
65.49000000000005,-16.69999999999992,-8.161027546460149,-21.47194604645862
65.49000000000005,-16.68999999999992,-7.802129132521161,-20.217016333534577
65.49000000000005,-16.679999999999918,-8.246610029329899,-22.556007008227553
